"Format","AiM CSV File"
"Session","Fuji GP Sh"
"Vehicle","SFJ"
"Racer","CMD"
"Championship","Fuji Practice"
"Comment",""
"Date","11/04/2025"
"Time","15:50:07"
"Sample Rate","20"
"Duration","1696.94"
"Segment","Session"
"Beacon Markers","193.611","320.961","450.167","569.437","688.127","819.303","947.652","1079.43","1202.58","1322.38","1445.26","1578.53","1696.96"
"Segment Times","3:13.611","2:07.350","2:09.206","1:59.270","1:58.690","2:11.176","2:08.349","2:11.778","2:03.153","1:59.801","2:02.877","2:13.267","1:58.430"

"Time","GPS Speed","GPS Heading","GPS Latitude","GPS Longitude","GPS Altitude","GPS Nsat","GPS PosAccuracy","GPS SpdAccuracy","GPS LatAcc","GPS InlineAcc","GPS Yaw Rate","Predictive Time","Best Run Diff","Best Today Diff","Prev Lap Diff","Ref Lap Diff","LoggerTemp","External Voltage","ADC Voffset","Lateral Grip","RPM","WT","steering","BRK","ACCEL","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","Luminosity","StartRec"
"s","km/h","deg","deg","deg","m"," ","m","km/h","g","g","deg/s","ms","ms","ms","ms","ms","C","V","mV"," ","rpm","C","deg","bar","mm","g","g","g","deg/s","deg/s","deg/s","%"," "

"4.750","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41770.46","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","978","40.5","125.6","-0.14","2","-0.01","0.17","-0.90","1.6","0.7","16.2","1.58","1"
"4.800","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41770.49","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","995","40.6","129.0","-0.20","3","-0.08","0.18","-1.01","1.7","-0.2","16.4","1.63","1"
"4.850","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41770.52","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1066","40.6","130.0","-0.12","3","-0.03","0.17","-1.10","1.9","1.3","16.8","1.67","1"
"4.900","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41770.55","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1134","40.6","130.8","-0.11","3","0.13","0.16","-1.03","1.7","1.6","17.0","1.72","1"
"4.950","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41770.59","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1170","40.6","132.7","-0.18","3","0.17","0.19","-0.99","1.6","0.6","17.4","1.76","1"
"5.000","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41770.61","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1137","40.5","133.6","-0.12","3","0.08","0.22","-1.00","1.9","0.3","18.1","1.81","1"
"5.050","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41770.64","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1079","40.6","133.5","-0.13","4","0.01","0.18","-0.98","1.8","0.2","18.4","1.86","1"
"5.100","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41770.67","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1071","40.7","133.8","-0.19","5","0.01","0.20","-1.01","1.8","0.5","18.2","1.90","1"
"5.150","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41770.71","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1147","40.7","133.9","-0.16","6","0.14","0.23","-0.96","2.2","1.0","18.6","1.95","1"
"5.200","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41770.73","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1236","40.6","133.5","-0.07","6","0.25","0.29","-0.98","2.8","0.5","19.5","1.99","1"
"5.250","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41770.77","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1254","40.8","133.8","-0.13","6","0.23","0.32","-1.07","2.5","-0.0","20.2","2.04","1"
"5.300","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41770.80","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1210","40.9","133.8","-0.09","6","0.17","0.27","-1.04","2.5","-0.3","20.7","2.10","1"
"5.350","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41770.83","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1195","40.8","133.9","-0.11","6","0.13","0.23","-1.06","1.0","0.5","21.2","2.16","1"
"5.400","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41770.86","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1269","40.7","133.9","-0.17","5","0.23","0.17","-0.95","-0.1","1.7","21.6","2.23","1"
"5.450","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41770.90","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1373","40.9","134.1","-0.11","4","0.29","0.25","-0.96","-0.8","0.5","21.9","2.29","1"
"5.500","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41770.92","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1400","40.8","133.5","-0.10","3","0.22","0.31","-1.05","0.2","-0.1","22.5","2.35","1"
"5.550","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41770.95","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1368","40.7","133.8","-0.14","3","0.18","0.27","-0.92","0.8","0.4","22.9","2.41","1"
"5.600","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41770.99","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1364","40.9","134.2","-0.14","3","0.10","0.30","-1.02","1.8","-0.4","22.4","2.48","1"
"5.650","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.02","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1427","41.0","133.9","-0.08","3","0.08","0.41","-1.19","3.9","0.7","22.9","2.54","1"
"5.700","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.05","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1500","40.9","134.0","-0.11","3","0.16","0.38","-1.08","5.2","1.7","23.8","2.60","1"
"5.750","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.08","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1529","41.0","133.9","-0.14","3","0.15","0.25","-0.87","3.3","0.1","24.3","2.67","1"
"5.800","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.11","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1506","40.9","134.3","-0.10","3","0.07","0.23","-0.82","-0.8","-1.8","24.3","2.73","1"
"5.850","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.15","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1487","41.0","133.8","-0.12","3","-0.03","0.33","-1.08","-1.2","-0.8","24.8","2.79","1"
"5.900","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.17","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1521","40.9","134.4","-0.18","3","0.04","0.33","-1.06","-1.0","1.4","25.6","2.85","1"
"5.950","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.21","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1582","41.2","133.9","-0.06","3","0.14","0.36","-0.94","0.2","0.3","25.8","2.92","1"
"6.000","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.24","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1610","41.0","134.7","-0.12","3","0.08","0.38","-1.08","2.8","-1.0","26.0","2.98","1"
"6.050","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.27","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1589","41.3","134.2","-0.13","3","-0.00","0.36","-1.03","3.9","0.0","26.2","3.04","1"
"6.100","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.30","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1569","41.1","133.9","-0.07","3","0.02","0.32","-0.91","4.8","-0.6","25.6","3.11","1"
"6.150","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.34","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1592","41.2","134.0","-0.08","3","0.04","0.32","-0.96","4.8","-2.0","25.0","3.17","1"
"6.200","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.37","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1636","41.2","134.0","-0.12","3","0.03","0.26","-0.95","2.9","-0.7","25.5","3.23","1"
"6.250","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.40","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.4","197.9","0","1653","41.3","133.8","-0.09","3","0.02","0.33","-1.04","0.5","2.3","26.9","3.30","1"
"6.300","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.42","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.5","197.9","0","1636","41.3","133.9","-0.11","3","0.01","0.40","-1.09","1.2","1.9","27.3","3.40","1"
"6.350","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.46","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.5","197.9","0","1631","41.2","134.0","-0.16","3","-0.02","0.41","-1.06","2.5","-0.5","26.8","3.50","1"
"6.400","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.49","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.5","197.9","0","1657","41.3","132.8","-0.10","3","-0.00","0.35","-1.03","2.5","-1.0","26.5","3.61","1"
"6.450","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.53","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.6","197.9","0","1680","41.5","129.7","-0.08","3","0.00","0.29","-0.90","1.9","-0.2","26.4","3.71","1"
"6.500","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.56","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.6","197.9","0","1671","41.6","123.9","-0.07","3","-0.04","0.29","-0.96","2.2","0.2","25.8","3.82","1"
"6.550","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.59","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.6","197.9","0","1648","41.6","114.7","-0.14","3","-0.05","0.23","-1.02","1.8","0.4","23.9","3.92","1"
"6.600","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.63","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.7","197.9","0","1661","41.6","105.0","-0.05","3","-0.03","0.17","-0.95","2.1","0.1","22.1","4.03","1"
"6.650","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.66","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.7","197.9","0","1700","41.5","96.5","-0.09","3","-0.04","0.20","-0.90","2.2","0.2","20.8","4.13","1"
"6.700","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.69","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.8","197.9","0","1723","41.6","86.2","-0.14","3","0.00","0.19","-0.90","2.2","1.6","19.4","4.24","1"
"6.750","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.72","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.8","197.9","0","1703","41.6","75.5","-0.08","3","0.02","0.17","-1.02","2.2","1.7","17.2","4.34","1"
"6.800","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.76","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.8","197.9","0","1682","41.6","65.6","-0.16","3","-0.00","0.12","-1.14","2.4","1.2","15.5","4.45","1"
"6.850","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.79","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.9","197.9","0","1700","41.7","57.4","-0.12","3","0.01","0.13","-1.03","1.7","0.8","14.4","4.55","1"
"6.900","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.82","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.9","197.9","0","1738","41.7","53.2","-0.09","4","0.06","0.20","-1.00","0.9","0.5","13.7","4.65","1"
"6.950","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.85","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","11.9","197.9","0","1757","41.7","49.9","-0.06","4","0.10","0.22","-1.03","1.2","0.5","13.3","4.76","1"
"7.000","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.89","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","12.0","197.9","0","1748","41.8","47.5","-0.12","4","0.06","0.14","-0.99","1.1","0.7","13.0","4.86","1"
"7.050","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.92","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","12.0","197.9","0","1728","41.7","45.8","-0.09","4","-0.01","0.12","-0.95","1.1","1.2","12.5","4.97","1"
"7.100","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.95","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","12.1","197.9","0","1733","41.8","45.5","-0.13","4","-0.03","0.12","-0.86","0.8","1.0","12.4","5.07","1"
"7.150","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41771.99","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","12.1","197.9","0","1764","41.9","44.3","-0.07","4","-0.01","0.14","-0.84","1.6","0.1","12.3","5.18","1"
"7.200","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41772.02","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","12.1","197.9","0","1789","41.9","43.8","-0.06","4","0.00","0.16","-0.88","1.7","-0.6","12.2","5.28","1"
"7.250","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41772.06","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","12.2","197.9","0","1790","42.0","41.6","-0.04","4","-0.02","0.16","-0.91","2.4","-0.8","12.1","5.39","1"
"7.300","0.0000","162.7828","35.37253268","138.92759852","644.16","0","41772.08","72.00","0.00","0.00","0.0","-12290","-12290","-12290","-12290","-12290","16.0","12.2","197.9","0","1778","41.9","39.0","-0.10","4","-0.02","0.09","-0.95","1.5","-0.4","12.0","5.42","1"
"7.350","8.3744","162.1321","35.37218676","138.92772997","644.16","0","26534.45","58.26","4.60","5.93","416.7","-12290","-12290","-12290","-12290","-12290","16.0","12.2","197.9","0","1780","41.9","37.3","-0.09","4","0.03","0.08","-0.94","0.8","0.5","11.8","5.44","1"
"7.400","22.7471","151.2927","35.37157317","138.92797256","646.09","3","1117.00","35.35","3.78","6.22","344.8","-12290","-12290","-12290","-12290","-12290","16.0","12.2","197.9","0","1807","42.0","34.9","-0.06","4","0.07","0.13","-0.92","0.9","0.6","11.5","5.47","1"
"7.450","22.9702","148.2851","35.37152943","138.92800193","646.10","3","935.60","25.49","-0.07","0.04","-6.0","-12290","-12290","-12290","-12290","-12290","16.0","12.3","197.9","0","1833","42.0","31.3","-0.09","4","0.08","0.18","-1.00","1.9","0.3","11.0","5.50","1"
"7.500","21.9954","111.6005","35.37151432","138.92801338","645.01","3","734.58","16.14","1.66","-0.61","152.7","-12290","-12290","-12290","-12290","-12290","16.0","12.3","197.9","0","1841","42.0","25.7","-0.11","4","0.10","0.17","-1.04","2.1","0.3","10.3","5.52","1"
"7.550","21.7240","13.3070","35.37151304","138.92801735","644.82","3","626.82","12.71","0.45","-0.13","41.7","-12290","-12290","-12290","-12290","-12290","16.0","12.3","197.9","0","1835","42.2","19.9","-0.09","4","0.11","0.12","-1.02","1.9","0.4","9.3","5.55","1"
"7.600","21.8327","355.6712","35.37151487","138.92801788","644.58","3","555.89","11.90","-0.26","0.05","-24.0","-12290","-12290","-12290","-12290","-12290","16.0","12.3","197.9","0","1840","42.1","15.8","-0.14","4","0.05","0.06","-1.03","1.3","1.1","8.5","5.57","1"
"7.650","21.8375","353.8944","35.37152218","138.92801720","644.41","3","504.61","10.93","0.01","-0.00","1.0","-12290","-12290","-12290","-12290","-12290","16.0","12.4","197.9","0","1863","42.1","11.3","-0.12","4","0.07","0.06","-1.02","0.8","1.7","8.0","5.60","1"
"7.700","21.8306","353.6195","35.37153549","138.92801545","643.97","3","465.88","10.08","0.03","-0.00","2.9","-12290","-12290","-12290","-12290","-12290","16.0","12.4","197.9","0","1886","42.3","5.7","-0.03","4","0.10","0.07","-0.96","0.8","0.7","7.2","5.62","1"
"7.750","21.8301","13.0136","35.37155345","138.92801299","643.72","3","435.06","9.05","0.34","-0.01","31.3","-12290","-12290","-12290","-12290","-12290","16.0","12.4","197.9","0","1898","42.2","0.6","-0.11","4","0.07","0.05","-0.96","1.3","-0.0","6.0","5.65","1"
"7.800","21.7907","24.8813","35.37156043","138.92801497","643.59","3","409.37","7.42","0.70","-0.00","65.2","-12290","-12290","-12290","-12290","-12290","16.0","12.4","197.9","0","1900","42.3","-3.6","-0.15","4","0.05","0.07","-1.00","1.1","0.6","5.1","5.67","1"
"7.850","22.0222","357.8061","35.37156522","138.92801769","643.73","3","387.58","5.22","1.43","0.15","131.0","-12290","-12290","-12290","-12290","-12290","16.0","12.5","197.9","0","1909","42.3","-7.4","-0.06","4","0.07","0.05","-1.00","0.8","0.6","4.5","5.70","1"
"7.900","22.3533","354.9652","35.37157697","138.92801714","643.75","3","368.94","3.87","0.69","0.19","62.2","-12290","-12290","-12290","-12290","-12290","16.0","12.5","197.9","0","1928","42.4","-10.0","-0.05","4","0.13","0.03","-1.04","0.1","0.9","3.9","5.73","1"
"7.950","22.3745","351.3717","35.37158994","138.92801574","643.36","3","352.88","3.81","-0.14","-0.01","-12.8","-12290","-12290","-12290","-12290","-12290","16.0","12.5","197.9","0","1948","42.3","-11.2","-0.13","4","0.13","0.06","-1.02","0.4","1.6","3.4","5.75","1"
"8.000","22.1560","348.7580","35.37160461","138.92801301","643.01","3","338.83","4.31","-0.40","-0.11","-36.4","-12290","-12290","-12290","-12290","-12290","16.0","12.5","197.9","0","1959","42.4","-12.5","-0.06","4","0.13","0.06","-1.05","1.0","1.4","3.1","5.78","1"
"8.050","22.1390","350.9777","35.37161566","138.92801032","643.06","3","326.87","4.04","0.15","0.01","14.0","-12290","-12290","-12290","-12290","-12290","16.0","12.6","197.9","0","1963","42.4","-14.3","-0.10","4","0.08","0.06","-1.05","0.9","0.7","2.9","5.80","1"
"8.100","22.4089","336.1008","35.37162519","138.92800846","643.05","3","316.43","3.48","0.38","0.17","34.0","-12290","-12290","-12290","-12290","-12290","16.0","12.6","197.9","0","1974","42.4","-16.4","-0.10","4","0.08","0.06","-1.01","0.8","0.2","2.6","5.83","1"
"8.150","22.5870","335.3559","35.37187517","138.92787261","631.43","3","250.73","5.41","-0.35","0.09","-31.2","-12290","-12290","-12290","-12290","-12290","16.0","12.6","197.9","0","1992","42.5","-17.7","-0.07","4","0.09","0.03","-1.04","0.2","0.3","2.2","5.85","1"
"8.200","23.1970","164.1311","35.37227568","138.92764728","611.30","4","142.14","8.11","-1.35","0.43","-117.9","-12290","-12290","-12290","-12290","-12290","16.0","12.6","197.9","-5","2009","42.5","-19.8","-0.11","4","0.11","0.03","-1.08","0.1","1.0","1.8","5.88","1"
"8.250","23.1427","129.6122","35.37226498","138.92765101","610.53","4","121.29","5.06","0.51","-0.21","45.0","-12290","-12290","-12290","-12290","-12290","16.0","12.7","197.9","-3","2018","42.5","-21.8","-0.10","4","0.08","0.02","-0.99","0.2","0.7","1.5","5.90","1"
"8.300","23.4178","75.0837","35.37226323","138.92765360","609.97","3","109.68","4.49","-0.27","0.21","-23.2","-12290","-12290","-12290","-12290","-12290","16.0","12.7","197.9","-5","2024","42.5","-23.6","-0.13","5","0.05","0.05","-1.04","1.2","0.3","1.2","5.99","1"
